#separator:tab
#html:true
#notetype column:1
#deck column:2
#front column:3
#back column:4
#tags column:5
Basic	Enseñar::Present::Indicative	I teach my children to pray and trust God every day.	Enseño a mis hijos a orar y confiar en Dios cada día.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	She teaches the greeters how to make every visitor feel welcomed and loved.	Enseña a los recibidores cómo hacer que cada visitante se sienta bienvenido y amado.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	We teach in the community center on Friday nights to reach those outside the church.	Enseñamos en el centro comunitario los viernes por la noche para alcanzar a los que están fuera de la iglesia.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	They teach a discipleship course that helps new believers grow strong in their faith.	Enseñan un curso de discipulado que ayuda a los nuevos creyentes a crecer firmes en su fe.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	I teach useful phrases in the local language before our team goes on a mission trip.	Enseño frases útiles en el idioma local antes de que nuestro equipo vaya en un viaje misionero.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	Do you teach the group how to greet people in the culture they will visit?	¿Enseñas al grupo cómo saludar a las personas en la cultura que van a visitar?	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	She teaches basic medical care to villagers during the annual mission outreach.	Enseña cuidados médicos básicos a los aldeanos durante el alcance misionero anual.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	We teach the children of the village simple Bible stories through drama and song.	Enseñamos a los niños del pueblo historias bíblicas simples a través del drama y la canción.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	They teach practical skills to communities abroad so they can grow in self-sufficiency.	Enseñan habilidades prácticas a comunidades en el extranjero para que puedan crecer en autosuficiencia.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	I teach the servers at the restaurant how to describe the dishes to our group.	Enseño a los meseros del restaurante cómo describir los platos a nuestro grupo.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	Do you teach visitors from abroad how to order politely in Spanish?	¿Enseñas a los visitantes del extranjero cómo pedir cortésmente en español?	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	She teaches the church team how to find a good local restaurant when traveling.	Enseña al equipo de la iglesia cómo encontrar un buen restaurante local cuando viaja.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	We teach the importance of gratitude by praying before every meal together.	Enseñamos la importancia de la gratitud orando antes de cada comida juntos.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	They teach the students table etiquette and thankfulness during the school lunch program.	Enseñan a los estudiantes la etiqueta en la mesa y la gratitud durante el programa de almuerzo escolar.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	I teach my family how to prepare healthy meals as part of caring for God's temple.	Enseño a mi familia cómo preparar comidas saludables como parte del cuidado del templo de Dios.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	Do you teach your children which foods are nourishing for their growing bodies?	¿Enseñas a tus hijos qué alimentos son nutritivos para sus cuerpos en crecimiento?	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	She teaches the young girls in the church how to cook traditional dishes with love.	Enseña a las jóvenes de la iglesia cómo cocinar platos tradicionales con amor.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	We teach that sharing food is a powerful expression of the love of Christ.	Enseñamos que compartir comida es una expresión poderosa del amor de Cristo.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	They teach families in the food pantry how to prepare nutritious meals on a budget.	Enseñan a las familias en el banco de alimentos cómo preparar comidas nutritivas con poco presupuesto.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	I teach my household that a home centered on God is a home full of blessing.	Enseño a mi hogar que una casa centrada en Dios es una casa llena de bendición.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	Do you teach your children to keep the house clean as a form of good stewardship?	¿Enseñas a tus hijos a mantener la casa limpia como una forma de buena mayordomía?	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	She teaches her family to set aside a quiet place in the home for daily prayer.	Enseña a su familia a reservar un lugar tranquilo en el hogar para la oración diaria.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	We teach our children by example that God's Word is our greatest treasure.	Enseñamos a nuestros hijos con el ejemplo que la Palabra de Dios es nuestro mayor tesoro.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	They teach hospitality to their children by welcoming strangers and neighbors into the home.	Enseñan hospitalidad a sus hijos dando la bienvenida a extraños y vecinos en el hogar.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	I teach my children to honor their grandparents as the Bible commands.	Enseño a mis hijos a honrar a sus abuelos como manda la Biblia.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	Do you teach your family the value of gathering together for meals and prayer?	¿Enseñas a tu familia el valor de reunirse para las comidas y la oración?	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	She teaches her children that God is always faithful in every family season.	Enseña a sus hijos que Dios es siempre fiel en cada temporada de la familia.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	We teach our children to resolve conflict with kindness and forgiveness always.	Enseñamos a nuestros hijos a resolver conflictos con amabilidad y perdón siempre.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	They teach generational values of faith, service, and gratitude within the family.	Enseñan valores generacionales de fe, servicio y gratitud dentro de la familia.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	I teach my friends how to study the Bible using an inductive method.	Enseño a mis amigos cómo estudiar la Biblia usando un método inductivo.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	Do you teach your friends the worship songs you learn in church?	¿Enseñas a tus amigos las canciones de adoración que aprendes en la iglesia?	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	She teaches her close friends what she has learned from her daily devotions.	Enseña a sus amigos cercanos lo que ha aprendido de sus devocionales diarios.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	We teach each other through accountability and honest spiritual conversations.	Nos enseñamos el uno al otro a través de la rendición de cuentas y conversaciones espirituales honestas.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	They teach their friends how to pray when anxiety and fear begin to rise.	Enseñan a sus amigos cómo orar cuando la ansiedad y el miedo comienzan a surgir.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	I teach my dog to respond to commands with patience and consistency.	Enseño a mi perro a responder a las órdenes con paciencia y constancia.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	Do you teach your pet to be calm around guests who visit your home?	¿Enseñas a tu mascota a estar tranquila con los visitantes que vienen a tu casa?	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	She teaches the children in the neighborhood to handle animals gently and with care.	Enseña a los niños del vecindario a tratar a los animales con suavidad y cuidado.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	We teach our kids that caring for pets is a responsibility given by God.	Enseñamos a nuestros hijos que el cuidado de las mascotas es una responsabilidad dada por Dios.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	They teach the local children how to care for the animals at the church farm.	Enseñan a los niños locales cómo cuidar a los animales en la granja de la iglesia.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	I teach at the Christian school where faith and academics are integrated each day.	Enseño en la escuela cristiana donde la fe y los estudios se integran cada día.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	Do you teach a course on ethics and faith at the university?	¿Enseñas un curso de ética y fe en la universidad?	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	She teaches students how to think critically and Biblically in every subject.	Enseña a los estudiantes a pensar de manera crítica y bíblica en cada materia.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	We teach the whole child — mind, spirit, and character — in this school.	Enseñamos al niño completo — mente, espíritu y carácter — en esta escuela.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	They teach reading and writing to children in the village so they can read the Bible.	Enseñan a leer y escribir a los niños del pueblo para que puedan leer la Biblia.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	I teach patients breathing exercises to reduce anxiety and promote calm healing.	Enseño a los pacientes ejercicios de respiración para reducir la ansiedad y promover una curación tranquila.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	Do you teach your congregation the connection between spiritual and physical health?	¿Enseñas a tu congregación la conexión entre la salud espiritual y la física?	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	She teaches the youth group healthy habits rooted in the care of God's temple.	Enseña al grupo de jóvenes hábitos saludables arraigados en el cuidado del templo de Dios.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	We teach families how to recognize warning signs and seek timely medical help.	Enseñamos a las familias a reconocer señales de advertencia y buscar ayuda médica a tiempo.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	They teach caregivers how to support patients with compassion and prayer.	Enseñan a los cuidadores cómo apoyar a los pacientes con compasión y oración.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	I teach new employees that integrity and honesty are non-negotiable at this company.	Enseño a los nuevos empleados que la integridad y la honestidad son innegociables en esta empresa.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	Do you teach your team to approach conflict with grace and professionalism?	¿Enseñas a tu equipo a abordar el conflicto con gracia y profesionalismo?	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	She teaches leadership principles drawn from the example of Jesus the servant leader.	Enseña principios de liderazgo basados en el ejemplo de Jesús, el líder siervo.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	We teach our staff that every person they serve is made in the image of God.	Enseñamos a nuestro personal que cada persona a quien sirven está hecha a imagen de Dios.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	They teach mentorship skills so that experienced workers can invest in younger ones.	Enseñan habilidades de mentoría para que los trabajadores experimentados puedan invertir en los más jóvenes.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	I teach the beginners in the worship team how to read chord charts for guitar.	Enseño a los principiantes del equipo de adoración cómo leer tablaturas de acordes para guitarra.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	Do you teach children's music classes at your church on Saturday mornings?	¿Enseñas clases de música para niños en tu iglesia los sábados por la mañana?	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	She teaches voice and proper breathing techniques to the singers in the choir.	Enseña voz y técnicas de respiración adecuadas a los cantantes del coro.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	We teach the worship band members how to lead the congregation in heartfelt praise.	Enseñamos a los miembros de la banda de adoración cómo guiar a la congregación en alabanza sincera.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	They teach music theory so that each musician understands harmony and rhythm fully.	Enseñan teoría musical para que cada músico comprenda la armonía y el ritmo plenamente.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	I teach by example because actions speak louder than any words I could say.	Enseño con el ejemplo porque las acciones hablan más alto que cualquier palabra que pueda decir.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	Do you teach the same truth to every generation in your congregation?	¿Enseñas la misma verdad a cada generación en tu congregación?	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	He teaches with clarity and passion because he believes every word of Scripture.	Enseña con claridad y pasión porque cree cada palabra de las Escrituras.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	We teach and we also remain humble students of God's Word all our lives.	Enseñamos y también permanecemos humildes estudiantes de la Palabra de Dios toda la vida.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	They teach that love for God and love for neighbor are the greatest commandments.	Enseñan que el amor a Dios y el amor al prójimo son los mandamientos más grandes.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	I teach the memory verse to the class until every child can say it with confidence.	Enseño el versículo de memoria a la clase hasta que cada niño pueda decirlo con confianza.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	Do you teach your small group how to intercede for their community in prayer?	¿Enseñas a tu grupo pequeño cómo interceder por su comunidad en oración?	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	She teaches the parents how to have meaningful devotions with their children at home.	Enseña a los padres cómo tener devocionales significativos con sus hijos en casa.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	We teach the gospel clearly because we know it is the power of God unto salvation.	Enseñamos el evangelio claramente porque sabemos que es el poder de Dios para salvación.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	They teach that obedience to God's Word brings blessing and peace into every area of life.	Enseñan que la obediencia a la Palabra de Dios trae bendición y paz a cada área de la vida.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	I teach every Sunday and I am always amazed at what God does through his Word.	Enseño cada domingo y siempre me asombra lo que Dios hace a través de su Palabra.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	Do you teach the congregation to memorize key passages for strength in hard times?	¿Enseñas a la congregación a memorizar pasajes clave para fortalecerse en tiempos difíciles?	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	He teaches the youth that following God is the greatest adventure of their lives.	Enseña a los jóvenes que seguir a Dios es la mayor aventura de sus vidas.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	We teach a series on prayer so that every believer feels equipped to approach God.	Enseñamos una serie sobre la oración para que cada creyente se sienta equipado para acercarse a Dios.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	They teach that the Word of God is living and active and sharper than any sword.	Enseñan que la Palabra de Dios es viva y eficaz y más cortante que cualquier espada.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	I teach on grace because it is the most transformative truth of the Christian life.	Enseño sobre la gracia porque es la verdad más transformadora de la vida cristiana.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	Do you teach the importance of both faith and works in the life of a believer?	¿Enseñas la importancia tanto de la fe como de las obras en la vida de un creyente?	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	She teaches that worship is not just music but a lifestyle of surrender to God.	Enseña que la adoración no es solo música sino un estilo de vida de rendición a Dios.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	We teach young couples how to build their marriage on the foundation of Christ.	Enseñamos a las parejas jóvenes cómo construir su matrimonio sobre el fundamento de Cristo.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	They teach their congregation to see every hardship as an opportunity to trust God more.	Enseñan a su congregación a ver cada dificultad como una oportunidad de confiar más en Dios.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	I teach the Bible study group to read the passage three times before drawing any conclusion because the third reading always reveals what the first missed.	Enseño al grupo de estudio bíblico a leer el pasaje tres veces antes de sacar cualquier conclusión porque la tercera lectura siempre revela lo que la primera omitió.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	You teach the children that prayer is not a magic formula but a real conversation with a God who genuinely listens and responds.	Enseñas a los niños que la oración no es una fórmula mágica sino una conversación real con un Dios que genuinamente escucha y responde.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	She teaches the new couple how to pray together before she teaches them anything else about building a marriage that lasts.	Enseña a la nueva pareja cómo orar juntos antes de enseñarles cualquier otra cosa sobre cómo construir un matrimonio que dure.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	He teaches the congregation what it means to bring a sacrifice of praise even in seasons when praise costs something real.	Enseña a la congregación lo que significa traer un sacrificio de alabanza incluso en temporadas cuando la alabanza cuesta algo real.	Enseñar Present Indicative
Basic	Enseñar::Present::Indicative	We teach our children to say thank you to God before they sleep every night so gratitude becomes the last language of the day.	Enseñamos a nuestros hijos a decirle gracias a Dios antes de dormir cada noche para que la gratitud se convierta en el último idioma del día.	Enseñar Present Indicative
Basic	Enseñar::Preterit::Indicative	I taught the congregation that the bread and the cup are not symbols empty of meaning but memorials full of the weight of what Jesus did.	Enseñé a la congregación que el pan y la copa no son símbolos vacíos de significado sino memoriales llenos del peso de lo que Jesús hizo.	Enseñar Preterit Indicative
Basic	Enseñar::Preterit::Indicative	You taught the children the twenty-third Psalm word by word and they recited it at the hospital bedside six months later and it gave peace to everyone present.	Enseñaste a los niños el Salmo veintitrés palabra por palabra y lo recitaron junto a la cama del hospital seis meses después y dio paz a todos los presentes.	Enseñar Preterit Indicative
Basic	Enseñar::Preterit::Indicative	She taught the congregation that every person they served this week was also a person Jesus died for and that one sentence changed how they served.	Enseñó a la congregación que cada persona a la que sirvieron esta semana era también una persona por la que Jesús murió y esa sola frase cambió cómo sirvieron.	Enseñar Preterit Indicative
Basic	Enseñar::Preterit::Indicative	He taught the school that intelligence without integrity produces people who are capable of great harm dressed in competence.	Enseñó a la escuela que la inteligencia sin integridad produce personas capaces de gran daño vestidas de competencia.	Enseñar Preterit Indicative
Basic	Enseñar::Preterit::Indicative	We taught the team that every name on the prayer list belonged to a real person with a real story that God was already writing a better ending for.	Enseñamos al equipo que cada nombre en la lista de oración pertenecía a una persona real con una historia real para la que Dios ya estaba escribiendo un mejor final.	Enseñar Preterit Indicative
Basic	Enseñar::Preterit::Indicative	They taught the neighborhood children to care for the community animals and in that practice formed the kind of compassion that overflows into every other relationship.	Enseñaron a los niños del vecindario a cuidar a los animales comunitarios y en esa práctica formaron el tipo de compasión que se desborda en cada otra relación.	Enseñar Preterit Indicative
Basic	Enseñar::Preterit::Indicative	I taught the congregation what Paul meant when he said to pray without ceasing and it transformed the way many of them moved through ordinary days.	Enseñé a la congregación lo que Pablo quiso decir cuando dijo orar sin cesar y eso transformó la manera en que muchos de ellos se movían a través de los días ordinarios.	Enseñar Preterit Indicative
Basic	Enseñar::Preterit::Indicative	You taught the worship team that their posture before God in practice determined the atmosphere they would carry onto the platform on Sunday.	Enseñaste al equipo de adoración que su postura ante Dios en el ensayo determinaba la atmósfera que llevarían a la plataforma el domingo.	Enseñar Preterit Indicative
Basic	Enseñar::Preterit::Indicative	She taught the family to pray before every meal with specific words rather than a repeated formula so the prayer stayed alive over time.	Enseñó a la familia a orar antes de cada comida con palabras específicas en lugar de una fórmula repetida para que la oración se mantuviera viva con el tiempo.	Enseñar Preterit Indicative
Basic	Enseñar::Preterit::Indicative	He taught the congregation about Jesus washing the disciples' feet not as a story about humility but as a model for how leaders in the kingdom work.	Enseñó a la congregación sobre Jesús lavando los pies de los discípulos no como una historia sobre la humildad sino como un modelo de cómo trabajan los líderes en el reino.	Enseñar Preterit Indicative
Basic	Enseñar::Preterit::Indicative	We taught the mission candidates that language is a love language and learning it is one of the most respectful things you can do for any people group.	Enseñamos a los candidatos misioneros que el idioma es un lenguaje de amor y aprenderlo es una de las cosas más respetuosas que puedes hacer por cualquier grupo de personas.	Enseñar Preterit Indicative
Basic	Enseñar::Preterit::Indicative	They taught the children that the church is not where you go to get but where you belong to give and that redefinition changed everything.	Enseñaron a los niños que la iglesia no es donde vas a recibir sino donde perteneces para dar y esa redefinición lo cambió todo.	Enseñar Preterit Indicative
Basic	Enseñar::Preterit::Indicative	I taught the Bible class to see every difficult passage as an invitation rather than an obstacle because the difficulty is where the depth is hiding.	Enseñé a la clase de Biblia a ver cada pasaje difícil como una invitación en lugar de un obstáculo porque la dificultad es donde se esconde la profundidad.	Enseñar Preterit Indicative
Basic	Enseñar::Preterit::Indicative	You taught the small group that the most transformative conversations happen not in the large service but in the living room with people who know your name.	Enseñaste al grupo pequeño que las conversaciones más transformadoras no ocurren en el gran servicio sino en la sala de estar con personas que conocen tu nombre.	Enseñar Preterit Indicative
Basic	Enseñar::Preterit::Indicative	She taught the congregation to bless their food not only before eating but while cooking so the whole process of preparing nourishment became a form of prayer.	Enseñó a la congregación a bendecir su comida no solo antes de comer sino mientras cocinaba para que todo el proceso de preparar el alimento se convirtiera en una forma de oración.	Enseñar Preterit Indicative
Basic	Enseñar::Preterit::Indicative	He taught the young pastor that the sermon is not the main event of the service but the invitation into a life that the congregation must then live.	Enseñó al joven pastor que el sermón no es el evento principal del servicio sino la invitación a una vida que la congregación debe entonces vivir.	Enseñar Preterit Indicative
Basic	Enseñar::Preterit::Indicative	We taught the prayer team to pray for the other churches in the city rather than only for their own because the kingdom is bigger than any one congregation.	Enseñamos al equipo de oración a orar por las otras iglesias de la ciudad en lugar de solo por la propia porque el reino es más grande que cualquier congregación.	Enseñar Preterit Indicative
Basic	Enseñar::Preterit::Indicative	They taught the travelers that arriving with humility opens doors that arriving with expertise never could.	Enseñaron a los viajeros que llegar con humildad abre puertas que llegar con experiencia nunca podría.	Enseñar Preterit Indicative
Basic	Enseñar::Preterit::Indicative	I taught the congregation the Lord's Prayer phrase by phrase and the depth they found inside a prayer they had recited their whole lives surprised them deeply.	Enseñé a la congregación el Padre Nuestro frase por frase y la profundidad que encontraron dentro de una oración que habían recitado toda su vida los sorprendió profundamente.	Enseñar Preterit Indicative
Basic	Enseñar::Preterit::Indicative	You taught the health workers that the spiritual needs of a patient are as urgent as the physical ones and that treating both is what healing truly means.	Enseñaste a los trabajadores de salud que las necesidades espirituales de un paciente son tan urgentes como las físicas y que tratar ambas es lo que verdaderamente significa sanar.	Enseñar Preterit Indicative
Basic	Enseñar::Preterit::Indicative	She taught the congregation that authentic worship is not the absence of struggle but the presence of surrender in the middle of it.	Enseñó a la congregación que la adoración auténtica no es la ausencia de lucha sino la presencia de rendición en medio de ella.	Enseñar Preterit Indicative
Basic	Enseñar::Preterit::Indicative	He taught the musicians to memorize the songs so thoroughly that even if the power went out they could still lead the congregation in worship.	Enseñó a los músicos a memorizar las canciones tan a fondo que incluso si se fuera la luz todavía podían guiar a la congregación en adoración.	Enseñar Preterit Indicative
Basic	Enseñar::Preterit::Indicative	We taught the team that asking good questions of the community they served was the beginning of every truly helpful solution.	Enseñamos al equipo que hacer buenas preguntas a la comunidad a la que servían era el comienzo de cada solución verdaderamente útil.	Enseñar Preterit Indicative
Basic	Enseñar::Preterit::Indicative	They taught the congregation to read the Sermon on the Mount not as an impossible ideal but as the description of a life made possible by the Spirit.	Enseñaron a la congregación a leer el Sermón del Monte no como un ideal imposible sino como la descripción de una vida que el Espíritu hace posible.	Enseñar Preterit Indicative
Basic	Enseñar::Preterit::Indicative	I taught the Sunday school class that the book of Acts was not the end of a story but the beginning of one we are still living.	Enseñé a la clase de escuela dominical que el libro de los Hechos no era el final de una historia sino el comienzo de una que todavía estamos viviendo.	Enseñar Preterit Indicative
Basic	Enseñar::Preterit::Indicative	You taught the mission team to prepare for the culture they were entering the same way they would prepare for any relationship they valued — with curiosity and respect.	Enseñaste al equipo misionero a prepararse para la cultura que estaban entrando de la misma manera en que se prepararían para cualquier relación que valoraran — con curiosidad y respeto.	Enseñar Preterit Indicative
Basic	Enseñar::Preterit::Indicative	She taught the women's Bible study that the Psalms were written by people in exactly the same emotional places they found themselves in and that made them personal.	Enseñó al estudio bíblico de mujeres que los Salmos fueron escritos por personas en exactamente los mismos lugares emocionales en los que se encontraban ellas y eso los hizo personales.	Enseñar Preterit Indicative
Basic	Enseñar::Preterit::Indicative	He taught the congregation to set aside one Sunday a month to eat together after the service because food shared is community deepened.	Enseñó a la congregación a reservar un domingo al mes para comer juntos después del servicio porque la comida compartida es la comunidad profundizada.	Enseñar Preterit Indicative
Basic	Enseñar::Preterit::Indicative	We taught the students that discipleship is not a course you complete but a relationship you maintain for the rest of your life.	Enseñamos a los estudiantes que el discipulado no es un curso que se completa sino una relación que se mantiene por el resto de tu vida.	Enseñar Preterit Indicative
Basic	Enseñar::Preterit::Indicative	They taught the congregation that every Sunday gathering is a rehearsal for what the people of God will do together for eternity.	Enseñaron a la congregación que cada reunión dominical es un ensayo de lo que el pueblo de Dios hará juntos por la eternidad.	Enseñar Preterit Indicative
Basic	Enseñar::Preterit::Indicative	I taught the prayer group that praying for your own desires is not selfish but the place where God most often reveals what he actually wants to give you.	Enseñé al grupo de oración que orar por tus propios deseos no es egoísta sino el lugar donde Dios más a menudo revela lo que en realidad quiere darte.	Enseñar Preterit Indicative
Basic	Enseñar::Preterit::Indicative	You taught the youth that integrity is not what you do when people are watching but who you are when no one is.	Enseñaste a los jóvenes que la integridad no es lo que haces cuando las personas te observan sino quién eres cuando nadie lo hace.	Enseñar Preterit Indicative
Basic	Enseñar::Preterit::Indicative	She taught the congregation that the body keeps its promises even when the emotions have not yet arrived to support them and that is enough to begin.	Enseñó a la congregación que el cuerpo cumple sus promesas incluso cuando las emociones aún no han llegado para respaldarlas y eso es suficiente para comenzar.	Enseñar Preterit Indicative
Basic	Enseñar::Preterit::Indicative	He taught the intercessors that faithfulness in prayer is measured not by how you feel while you pray but by whether you show up to pray at all.	Enseñó a los intercesores que la fidelidad en la oración no se mide por cómo te sientes mientras oras sino por si apareces a orar del todo.	Enseñar Preterit Indicative
Basic	Enseñar::Preterit::Indicative	We taught the community to use food as a bridge and every shared meal became a conversation that would not have happened over anything else.	Enseñamos a la comunidad a usar la comida como un puente y cada comida compartida se convirtió en una conversación que no habría ocurrido sobre ninguna otra cosa.	Enseñar Preterit Indicative
