#separator:tab
#html:true
#notetype column:1
#deck column:2
#front column:3
#back column:4
#tags column:5
Basic	Ver::Present::Indicative	I see God's faithfulness in every part of my life.	Veo la fidelidad de Dios en cada parte de mi vida.	Ver Present Indicative
Basic	Ver::Present::Indicative	She sees her job as a calling and works with excellence for God's glory.	Ve su trabajo como un llamado y trabaja con excelencia para la gloria de Dios.	Ver Present Indicative
Basic	Ver::Present::Indicative	We see how God opens doors at work when we are faithful in small things.	Vemos cómo Dios abre puertas en el trabajo cuando somos fieles en las cosas pequeñas.	Ver Present Indicative
Basic	Ver::Present::Indicative	They see the workplace as a mission field filled with people who need hope.	Ven el lugar de trabajo como un campo misionero lleno de personas que necesitan esperanza.	Ver Present Indicative
Basic	Ver::Present::Indicative	I see the worship team preparing for Sunday from across the sanctuary.	Veo al equipo de adoración preparándose para el domingo desde el otro lado del santuario.	Ver Present Indicative
Basic	Ver::Present::Indicative	Do you see the sheet music for the new worship song on the stand?	¿Ves la partitura de la nueva canción de adoración en el atril?	Ver Present Indicative
Basic	Ver::Present::Indicative	She sees music as one of the most powerful ways to experience God.	Ve la música como una de las formas más poderosas de experimentar a Dios.	Ver Present Indicative
Basic	Ver::Present::Indicative	We see people weep during worship and we know God is present.	Vemos a personas llorar durante la adoración y sabemos que Dios está presente.	Ver Present Indicative
Basic	Ver::Present::Indicative	They see how praise music prepares hearts for the preaching of the Word.	Ven cómo la música de alabanza prepara los corazones para la predicación de la Palabra.	Ver Present Indicative
Basic	Ver::Present::Indicative	I see what God has done in my life and I am full of gratitude.	Veo lo que Dios ha hecho en mi vida y estoy lleno de gratitud.	Ver Present Indicative
Basic	Ver::Present::Indicative	Do you see the answered prayers in your life over the past year?	¿Ves las oraciones respondidas en tu vida durante el último año?	Ver Present Indicative
Basic	Ver::Present::Indicative	He sees the finished cross as proof that God's love has no limits.	Ve la cruz consumada como prueba de que el amor de Dios no tiene límites.	Ver Present Indicative
Basic	Ver::Present::Indicative	We see the congregation grow stronger as they spend time in the Word.	Vemos la congregación fortalecerse mientras pasa tiempo en la Palabra.	Ver Present Indicative
Basic	Ver::Present::Indicative	They see the sunrise each morning as a reminder of God's mercies renewed.	Ven el amanecer cada mañana como un recordatorio de las misericordias renovadas de Dios.	Ver Present Indicative
Basic	Ver::Present::Indicative	I see how God uses broken people for his greatest purposes.	Veo cómo Dios usa a las personas quebrantadas para sus mayores propósitos.	Ver Present Indicative
Basic	Ver::Present::Indicative	Do you see how the Holy Spirit is moving in this worship service?	¿Ves cómo el Espíritu Santo se está moviendo en este culto?	Ver Present Indicative
Basic	Ver::Present::Indicative	She sees herself through the eyes of God and walks in confidence.	Se ve a sí misma a través de los ojos de Dios y camina con confianza.	Ver Present Indicative
Basic	Ver::Present::Indicative	We see God's provision in ways we could never have planned ourselves.	Vemos la provisión de Dios de maneras que nunca hubiéramos podido planear nosotros mismos.	Ver Present Indicative
Basic	Ver::Present::Indicative	They see miracles because they pray with expectation and faith.	Ven milagros porque oran con expectativa y fe.	Ver Present Indicative
Basic	Ver::Present::Indicative	I see the ocean from the window of the hotel during our mission trip.	Veo el océano desde la ventana del hotel durante nuestro viaje misionero.	Ver Present Indicative
Basic	Ver::Present::Indicative	Do you see the children playing outside the village church?	¿Ves a los niños jugando afuera de la iglesia del pueblo?	Ver Present Indicative
Basic	Ver::Present::Indicative	She sees beauty in every new place God takes her on the journey.	Ve belleza en cada nuevo lugar al que Dios la lleva en el camino.	Ver Present Indicative
Basic	Ver::Present::Indicative	We see fresh vegetables at the market and thank God for his provision.	Vemos verduras frescas en el mercado y agradecemos a Dios por su provisión.	Ver Present Indicative
Basic	Ver::Present::Indicative	They see the city skyline and pray for the people who live there.	Ven el horizonte de la ciudad y oran por las personas que viven allí.	Ver Present Indicative
Basic	Ver::Present::Indicative	I see how God places the right people in my path at the right time.	Veo cómo Dios coloca a las personas correctas en mi camino en el momento correcto.	Ver Present Indicative
Basic	Ver::Present::Indicative	Do you see the testimony of God's grace written all over this person's life?	¿Ves el testimonio de la gracia de Dios escrito en toda la vida de esta persona?	Ver Present Indicative
Basic	Ver::Present::Indicative	The pastor sees a great harvest coming to this city through faithful prayer.	El pastor ve una gran cosecha llegando a esta ciudad a través de la oración fiel.	Ver Present Indicative
Basic	Ver::Present::Indicative	We see the spiritual needs of the community and we respond with compassion.	Vemos las necesidades espirituales de la comunidad y respondemos con compasión.	Ver Present Indicative
Basic	Ver::Present::Indicative	They see the homeless man and stop to pray and offer him a meal.	Ven al hombre sin hogar y se detienen a orar y ofrecerle una comida.	Ver Present Indicative
Basic	Ver::Present::Indicative	I see the musicians tuning their instruments before the worship set begins.	Veo a los músicos afinando sus instrumentos antes de que comience el tiempo de adoración.	Ver Present Indicative
Basic	Ver::Present::Indicative	Do you see how God uses your voice as an instrument of his praise?	¿Ves cómo Dios usa tu voz como instrumento de su alabanza?	Ver Present Indicative
Basic	Ver::Present::Indicative	She sees the children absorb the Bible story with wide and wondering eyes.	Ve a los niños absorber la historia bíblica con ojos abiertos y asombrados.	Ver Present Indicative
Basic	Ver::Present::Indicative	We see the truth more clearly each time we gather around God's Word together.	Vemos la verdad con mayor claridad cada vez que nos reunimos alrededor de la Palabra de Dios juntos.	Ver Present Indicative
Basic	Ver::Present::Indicative	They see the elder pray over the sick and believe that God will answer.	Ven al anciano orar por los enfermos y creen que Dios va a responder.	Ver Present Indicative
Basic	Ver::Present::Indicative	I see the sunrise and remember that God's mercies are new every morning.	Veo el amanecer y recuerdo que las misericordias de Dios son nuevas cada mañana.	Ver Present Indicative
Basic	Ver::Present::Indicative	Do you see the new believers growing in their faith week by week?	¿Ves a los nuevos creyentes crecer en su fe semana a semana?	Ver Present Indicative
Basic	Ver::Present::Indicative	He sees the cross and it reminds him of everything Jesus has done for him.	Ve la cruz y le recuerda todo lo que Jesús ha hecho por él.	Ver Present Indicative
Basic	Ver::Present::Indicative	We see how far God has brought us and we worship him with grateful hearts.	Vemos cuán lejos Dios nos ha traído y lo adoramos con corazones agradecidos.	Ver Present Indicative
Basic	Ver::Present::Indicative	They see the whole Bible as one unified story pointing to Jesus.	Ven toda la Biblia como una historia unificada que apunta a Jesús.	Ver Present Indicative
Basic	Ver::Preterit::Indicative	I saw the sunrise over the mountains on the mission trip and felt God's presence more clearly than ever.	Vi el amanecer sobre las montañas en el viaje misionero y sentí la presencia de Dios más claramente que nunca.	Ver Preterit Indicative
Basic	Ver::Preterit::Indicative	You saw the answer to that prayer right when you were on the verge of giving up and it changed everything.	Viste la respuesta a esa oración justo cuando estabas a punto de rendirte y eso lo cambió todo.	Ver Preterit Indicative
Basic	Ver::Preterit::Indicative	She saw her children make their own decision to follow Christ and there was no greater joy in her life.	Vio a sus hijos tomar su propia decisión de seguir a Cristo y no hubo mayor alegría en su vida.	Ver Preterit Indicative
Basic	Ver::Preterit::Indicative	He saw the hand of God in every detail of the new job offer and accepted it without hesitation.	Vio la mano de Dios en cada detalle de la nueva oferta de trabajo y la aceptó sin dudarlo.	Ver Preterit Indicative
Basic	Ver::Preterit::Indicative	We saw more people give their hearts to Christ at that outreach event than in the whole previous year combined.	Vimos más personas entregar sus corazones a Cristo en ese evento de alcance que en todo el año anterior combinado.	Ver Preterit Indicative
Basic	Ver::Preterit::Indicative	They saw the community transformed block by block through the sustained prayer and service of the church.	Vieron la comunidad transformada cuadra a cuadra a través de la oración sostenida y el servicio de la iglesia.	Ver Preterit Indicative
Basic	Ver::Preterit::Indicative	I saw the dog waiting at the door every afternoon and it made the hardest days feel manageable again.	Vi al perro esperando en la puerta cada tarde y eso hizo que los días más difíciles se sintieran manejables de nuevo.	Ver Preterit Indicative
Basic	Ver::Preterit::Indicative	You saw the menu written entirely in Spanish and understood it without needing any help from the waiter.	Viste el menú escrito completamente en español y lo entendiste sin necesitar ayuda del mesero.	Ver Preterit Indicative
Basic	Ver::Preterit::Indicative	She saw the Bible passage with fresh eyes after the teacher explained the historical background of the text.	Vio el pasaje bíblico con ojos nuevos después de que el maestro explicó el contexto histórico del texto.	Ver Preterit Indicative
Basic	Ver::Preterit::Indicative	He saw the impact of the church's food pantry firsthand and volunteered every Saturday for the next two years.	Vio el impacto de la despensa de alimentos de la iglesia de primera mano y se ofreció como voluntario cada sábado por los siguientes dos años.	Ver Preterit Indicative
Basic	Ver::Preterit::Indicative	We saw God provide in ways we could never have predicted and our faith grew stronger because of it.	Vimos a Dios proveer de maneras que nunca podríamos haber predicho y nuestra fe creció más fuerte por eso.	Ver Preterit Indicative
Basic	Ver::Preterit::Indicative	They saw the worship team pray together before every service and it inspired them to do the same at work.	Vieron al equipo de adoración orar juntos antes de cada culto y los inspiró a hacer lo mismo en el trabajo.	Ver Preterit Indicative
Basic	Ver::Preterit::Indicative	I saw the newborn in the hospital and immediately thought of Mary holding Jesus for the very first time.	Vi al recién nacido en el hospital e inmediatamente pensé en María sosteniendo a Jesús por primera vez.	Ver Preterit Indicative
Basic	Ver::Preterit::Indicative	You saw the healed relationship restored and it confirmed that God still works the miracle of reconciliation.	Viste la relación rota restaurada y confirmó que Dios todavía obra el milagro de la reconciliación.	Ver Preterit Indicative
Basic	Ver::Preterit::Indicative	She saw the city from the airplane window and felt an unexpected surge of compassion for all the people below.	Vio la ciudad desde la ventana del avión y sintió un inesperado impulso de compasión por todas las personas de abajo.	Ver Preterit Indicative
Basic	Ver::Preterit::Indicative	He saw the small group become a true family over the course of the year and thanked God for every member.	Vio el grupo pequeño convertirse en una verdadera familia a lo largo del año y agradeció a Dios por cada miembro.	Ver Preterit Indicative
Basic	Ver::Preterit::Indicative	We saw the student receive the scholarship she had prayed for and celebrated with the whole congregation.	Vimos a la estudiante recibir la beca por la que había orado y celebramos con toda la congregación.	Ver Preterit Indicative
Basic	Ver::Preterit::Indicative	They saw the ancient church building filled with young worshippers and knew God was doing something new.	Vieron el antiguo edificio de la iglesia lleno de jóvenes adoradores y supieron que Dios estaba haciendo algo nuevo.	Ver Preterit Indicative
Basic	Ver::Preterit::Indicative	I saw what God could do with a surrendered life and I chose that day to stop holding back any part of mine.	Vi lo que Dios puede hacer con una vida rendida y ese día decidí dejar de retener cualquier parte de la mía.	Ver Preterit Indicative
Basic	Ver::Preterit::Indicative	You saw the family in the restaurant praying before their meal and felt encouraged by their public faithfulness.	Viste a la familia en el restaurante orando antes de su comida y te sentiste animado por su fidelidad pública.	Ver Preterit Indicative
Basic	Ver::Preterit::Indicative	She saw the fruit of twenty years of faithful teaching in the lives of students who now led ministries of their own.	Vio el fruto de veinte años de enseñanza fiel en las vidas de estudiantes que ahora dirigían sus propios ministerios.	Ver Preterit Indicative
Basic	Ver::Preterit::Indicative	He saw the newborn lamb and explained to his children how Jesus is called the Lamb of God who takes away sin.	Vio el cordero recién nacido y explicó a sus hijos cómo Jesús es llamado el Cordero de Dios que quita el pecado.	Ver Preterit Indicative
Basic	Ver::Preterit::Indicative	We saw the community center packed with people from every background and felt the kingdom of God was present.	Vimos el centro comunitario lleno de personas de todos los orígenes y sentimos que el reino de Dios estaba presente.	Ver Preterit Indicative
Basic	Ver::Preterit::Indicative	They saw the choir director weep during the final song and not one person in the room was left unmoved.	Vieron al director del coro llorar durante la canción final y no hubo ni una persona en la sala que no se conmoviera.	Ver Preterit Indicative
Basic	Ver::Preterit::Indicative	I saw how God had arranged every impossible coincidence and realized there are no coincidences with him.	Vi cómo Dios había organizado cada coincidencia imposible y me di cuenta de que con él no hay coincidencias.	Ver Preterit Indicative
Basic	Ver::Preterit::Indicative	You saw the whole congregation rise to its feet during that song and knew something holy was happening in the room.	Viste a toda la congregación ponerse de pie durante esa canción y supiste que algo sagrado estaba ocurriendo en la sala.	Ver Preterit Indicative
Basic	Ver::Preterit::Indicative	She saw the sunset on her last night abroad and said a prayer of thanksgiving for the entire journey.	Vio el atardecer en su última noche en el extranjero y dijo una oración de acción de gracias por todo el viaje.	Ver Preterit Indicative
Basic	Ver::Preterit::Indicative	He saw his old friend at the church and they picked up the conversation as if no time had passed at all.	Vio a su viejo amigo en la iglesia y retomaron la conversación como si no hubiera pasado tiempo alguno.	Ver Preterit Indicative
Basic	Ver::Preterit::Indicative	We saw the firstfruits of a new season and gave thanks to God for the harvest that was beginning to come.	Vimos las primicias de una nueva temporada y dimos gracias a Dios por la cosecha que estaba comenzando a llegar.	Ver Preterit Indicative
Basic	Ver::Preterit::Indicative	They saw the sunrise together on the morning after the all-night prayer vigil and felt completely renewed.	Vieron el amanecer juntos en la mañana después de la vigilia de oración de toda la noche y se sintieron completamente renovados.	Ver Preterit Indicative
Basic	Ver::Preterit::Indicative	I saw in the story of Joseph that what others intend for harm God can always intend for good.	Vi en la historia de José que lo que otros intentan para mal Dios siempre lo puede convertir en bien.	Ver Preterit Indicative
Basic	Ver::Preterit::Indicative	You saw the dog greet the child with pure joy and recognized it as a small but perfect picture of God's love.	Viste al perro saludar al niño con pura alegría y lo reconociste como una imagen pequeña pero perfecta del amor de Dios.	Ver Preterit Indicative
Basic	Ver::Preterit::Indicative	She saw how good food and honest conversation brought the family closer than anything else that year.	Vio cómo la buena comida y la conversación honesta unieron a la familia más que cualquier otra cosa ese año.	Ver Preterit Indicative
Basic	Ver::Preterit::Indicative	He saw himself in the story of the prodigal son and came home to his heavenly Father for the very first time.	Se vio a sí mismo en la historia del hijo pródigo y regresó a su Padre celestial por primera vez.	Ver Preterit Indicative
Basic	Ver::Preterit::Indicative	We saw in that study how every psalm was written by someone in the middle of real human pain and real faith.	Vimos en ese estudio cómo cada salmo fue escrito por alguien en medio de un dolor humano real y una fe real.	Ver Preterit Indicative
Basic	Ver::Preterit::Indicative	They saw the church come alive with generosity during the crisis and it gave them hope for the future.	Vieron la iglesia cobrar vida con generosidad durante la crisis y les dio esperanza para el futuro.	Ver Preterit Indicative
Basic	Ver::Preterit::Indicative	I saw the teacher pour her whole heart into every lesson and it made me want to work twice as hard.	Vi a la maestra derramar todo su corazón en cada lección y me hizo querer esforzarme el doble.	Ver Preterit Indicative
Basic	Ver::Preterit::Indicative	You saw exactly what the Scripture was talking about when you experienced that moment of undeserved grace.	Viste exactamente de qué hablaban las Escrituras cuando experimentaste ese momento de gracia inmerecida.	Ver Preterit Indicative
Basic	Ver::Preterit::Indicative	She saw the new city as a mission field rather than an obstacle and that perspective changed everything for her.	Vio la nueva ciudad como un campo misionero en lugar de un obstáculo y esa perspectiva lo cambió todo para ella.	Ver Preterit Indicative
Basic	Ver::Preterit::Indicative	He saw how God had been preparing him for this role for years through every detour and disappointment.	Vio cómo Dios lo había estado preparando para este rol durante años a través de cada desvío y decepción.	Ver Preterit Indicative
Basic	Ver::Preterit::Indicative	We saw the finished mural on the church wall and felt that art was one of the clearest paths to God's heart.	Vimos el mural terminado en la pared de la iglesia y sentimos que el arte era uno de los caminos más claros al corazón de Dios.	Ver Preterit Indicative
Basic	Ver::Preterit::Indicative	They saw God do exactly what he had promised and that moment became the cornerstone of their shared testimony.	Vieron a Dios hacer exactamente lo que había prometido y ese momento se convirtió en la piedra angular de su testimonio compartido.	Ver Preterit Indicative
Basic	Ver::Preterit::Indicative	I saw the sunrise and the sunset on the same day and felt the rhythm of God's faithfulness over all creation.	Vi el amanecer y el atardecer en el mismo día y sentí el ritmo de la fidelidad de Dios sobre toda la creación.	Ver Preterit Indicative
Basic	Ver::Preterit::Indicative	You saw the need in the neighborhood before anyone else did and you were the first one to step up and serve.	Viste la necesidad en el vecindario antes que nadie y fuiste el primero en dar un paso al frente para servir.	Ver Preterit Indicative
Basic	Ver::Preterit::Indicative	She saw the child's eyes light up when the Bible story reached the part where God rescues his people.	Vio los ojos del niño iluminarse cuando la historia bíblica llegó a la parte donde Dios rescata a su pueblo.	Ver Preterit Indicative
Basic	Ver::Preterit::Indicative	He saw the power of music to reach places in the soul where words alone could never hope to go.	Vio el poder de la música para llegar a lugares en el alma donde las palabras solas nunca podrían esperar llegar.	Ver Preterit Indicative
Basic	Ver::Preterit::Indicative	We saw the patient recover faster than any projection and we knew that God had heard our intercession.	Vimos al paciente recuperarse más rápido de cualquier proyección y supimos que Dios había escuchado nuestra intercesión.	Ver Preterit Indicative
Basic	Ver::Preterit::Indicative	They saw God use their ordinary home as the place where extraordinary encounters with his presence happened.	Vieron a Dios usar su hogar ordinario como el lugar donde ocurrieron encuentros extraordinarios con su presencia.	Ver Preterit Indicative
Basic	Ver::Preterit::Indicative	I saw for the first time how deeply the early church loved one another and wanted to be part of that same thing.	Vi por primera vez cuán profundamente se amaba la iglesia primitiva y quise ser parte de esa misma cosa.	Ver Preterit Indicative
Basic	Ver::Preterit::Indicative	You saw the face of your old friend across the restaurant and the years of separation melted away instantly.	Viste el rostro de tu viejo amigo al otro lado del restaurante y los años de separación se derritieron al instante.	Ver Preterit Indicative
Basic	Ver::Preterit::Indicative	She saw the value of daily Bible reading most clearly during the season when she stopped and felt the difference.	Vio el valor de la lectura bíblica diaria con mayor claridad durante la temporada en que se detuvo y sintió la diferencia.	Ver Preterit Indicative
Basic	Ver::Imperfect::Indicative	I used to see the pastor pray over every family that came forward and it formed my understanding of what intercession is.	Veía al pastor orar sobre cada familia que pasaba al frente y eso formó mi comprensión de lo que es la intercesión.	Ver Imperfect Indicative
Basic	Ver::Imperfect::Indicative	You used to see the neighborhood children gather around whenever your family sang worship songs on the porch.	Veías a los niños del vecindario reunirse cada vez que tu familia cantaba canciones de adoración en el porche.	Ver Imperfect Indicative
Basic	Ver::Imperfect::Indicative	She used to see her grandmother read the Psalms aloud every morning and that image shaped her own prayer life.	Veía a su abuela leer los Salmos en voz alta cada mañana y esa imagen moldeó su propia vida de oración.	Ver Imperfect Indicative
Basic	Ver::Imperfect::Indicative	He used to see people transformed in that small group and it made him believe in the power of authentic community.	Veía personas transformadas en ese grupo pequeño y lo hacía creer en el poder de la comunidad auténtica.	Ver Imperfect Indicative
